"ID","Sex","Year","BirthYear","FinalYear","ARS1yr","GroupSize","HelpersF","Siblings","TQ","MotherID","FatherID","DominantMaleID","AgeMother","AgeFather","DominantMaleAge"
1492,1,2004,1999,2004,0,5,0,1,45771.60847,542,544,609,5.7041095890411,5.7041095890411,5.73150684931507
1492,1,1999,1999,2004,0,5,0,1,45771.60847,542,544,609,5.7041095890411,5.7041095890411,5.73150684931507
1493,1,2000,1999,2002,0,2,0,0,77515.40292,835,1031,1031,5.15068493150685,3.09041095890411,3.09041095890411
1493,1,2002,1999,2002,0,2,0,0,77515.40292,835,1031,1031,5.15068493150685,3.09041095890411,3.09041095890411
1493,1,2001,1999,2002,0,2,0,0,77515.40292,835,1031,1031,5.15068493150685,3.09041095890411,3.09041095890411
1493,1,1999,1999,2002,0,2,0,0,77515.40292,835,1031,1031,5.15068493150685,3.09041095890411,3.09041095890411
1494,1,2000,1999,2015,0,2,0,0,215569.4533,845,1276,1276,5.10958904109589,2.49315068493151,2.49315068493151
1494,1,1999,1999,2015,0,2,0,0,215569.4533,845,1276,1276,5.10958904109589,2.49315068493151,2.49315068493151
1494,1,2001,1999,2015,0,2,0,0,215569.4533,845,1276,1276,5.10958904109589,2.49315068493151,2.49315068493151
1494,1,2012,1999,2015,0,2,0,0,215569.4533,845,1276,1276,5.10958904109589,2.49315068493151,2.49315068493151
1494,1,2010,1999,2015,2,2,0,0,215569.4533,845,1276,1276,5.10958904109589,2.49315068493151,2.49315068493151
1494,1,2004,1999,2015,0,2,0,0,215569.4533,845,1276,1276,5.10958904109589,2.49315068493151,2.49315068493151
1494,1,2009,1999,2015,0,2,0,0,215569.4533,845,1276,1276,5.10958904109589,2.49315068493151,2.49315068493151
1494,1,2007,1999,2015,0,2,0,0,215569.4533,845,1276,1276,5.10958904109589,2.49315068493151,2.49315068493151
1494,1,2002,1999,2015,0,2,0,0,215569.4533,845,1276,1276,5.10958904109589,2.49315068493151,2.49315068493151
1494,1,2013,1999,2015,0,2,0,0,215569.4533,845,1276,1276,5.10958904109589,2.49315068493151,2.49315068493151
1494,1,2011,1999,2015,1,2,0,0,215569.4533,845,1276,1276,5.10958904109589,2.49315068493151,2.49315068493151
1494,1,2015,1999,2015,0,2,0,0,215569.4533,845,1276,1276,5.10958904109589,2.49315068493151,2.49315068493151
1494,1,2008,1999,2015,0,2,0,0,215569.4533,845,1276,1276,5.10958904109589,2.49315068493151,2.49315068493151
1494,1,2003,1999,2015,0,2,0,0,215569.4533,845,1276,1276,5.10958904109589,2.49315068493151,2.49315068493151
1494,1,2006,1999,2015,0,2,0,0,215569.4533,845,1276,1276,5.10958904109589,2.49315068493151,2.49315068493151
1494,1,2014,1999,2015,0,2,0,0,215569.4533,845,1276,1276,5.10958904109589,2.49315068493151,2.49315068493151
1494,1,2005,1999,2015,0,2,0,0,215569.4533,845,1276,1276,5.10958904109589,2.49315068493151,2.49315068493151
1496,1,2000,1999,2000,0,2,0,0,48619.49643,1160,1047,1047,3.04931506849315,3.0027397260274,3.0027397260274
1496,1,1999,1999,2000,0,2,0,0,48619.49643,1160,1047,1047,3.04931506849315,3.0027397260274,3.0027397260274
1498,1,2000,1999,2000,0,2,0,0,186553.7485,666,1028,1151,6.03013698630137,4.08493150684932,3.07397260273973
1498,1,1999,1999,2000,0,2,0,0,186553.7485,666,1028,1151,6.03013698630137,4.08493150684932,3.07397260273973
1499,1,2005,1999,2013,0,2,0,0,98394.65041,670,1381,1381,6.05753424657534,2.01917808219178,2.01917808219178
1499,1,2006,1999,2013,2,2,0,0,98394.65041,670,1381,1381,6.05753424657534,2.01917808219178,2.01917808219178
1499,1,2002,1999,2013,0,2,0,0,98394.65041,670,1381,1381,6.05753424657534,2.01917808219178,2.01917808219178
1499,1,2009,1999,2013,1,2,0,0,98394.65041,670,1381,1381,6.05753424657534,2.01917808219178,2.01917808219178
1499,1,2003,1999,2013,0,2,0,0,98394.65041,670,1381,1381,6.05753424657534,2.01917808219178,2.01917808219178
1499,1,2001,1999,2013,1,2,0,0,98394.65041,670,1381,1381,6.05753424657534,2.01917808219178,2.01917808219178
1499,1,2010,1999,2013,1,2,0,0,98394.65041,670,1381,1381,6.05753424657534,2.01917808219178,2.01917808219178
1499,1,2004,1999,2013,0,2,0,0,98394.65041,670,1381,1381,6.05753424657534,2.01917808219178,2.01917808219178
1499,1,2000,1999,2013,0,2,0,0,98394.65041,670,1381,1381,6.05753424657534,2.01917808219178,2.01917808219178
1499,1,2008,1999,2013,0,2,0,0,98394.65041,670,1381,1381,6.05753424657534,2.01917808219178,2.01917808219178
1499,1,2007,1999,2013,1,2,0,0,98394.65041,670,1381,1381,6.05753424657534,2.01917808219178,2.01917808219178
1499,1,2012,1999,2013,0,2,0,0,98394.65041,670,1381,1381,6.05753424657534,2.01917808219178,2.01917808219178
1499,1,1999,1999,2013,0,2,0,0,98394.65041,670,1381,1381,6.05753424657534,2.01917808219178,2.01917808219178
1499,1,2013,1999,2013,0,2,0,0,98394.65041,670,1381,1381,6.05753424657534,2.01917808219178,2.01917808219178
1499,1,2011,1999,2013,0,2,0,0,98394.65041,670,1381,1381,6.05753424657534,2.01917808219178,2.01917808219178
1501,0,2004,1999,2009,0,3,0,0,20300.56017,826,216,1212,4.60821917808219,10.441095890411,2.43013698630137
1501,0,2003,1999,2009,1,3,0,0,20300.56017,826,216,1212,4.60821917808219,10.441095890411,2.43013698630137
1501,0,2006,1999,2009,2,3,0,0,20300.56017,826,216,1212,4.60821917808219,10.441095890411,2.43013698630137
1501,0,2005,1999,2009,2,3,0,0,20300.56017,826,216,1212,4.60821917808219,10.441095890411,2.43013698630137
1501,0,2001,1999,2009,0,3,0,0,20300.56017,826,216,1212,4.60821917808219,10.441095890411,2.43013698630137
1501,0,2000,1999,2009,0,3,0,0,20300.56017,826,216,1212,4.60821917808219,10.441095890411,2.43013698630137
1501,0,2008,1999,2009,0,3,0,0,20300.56017,826,216,1212,4.60821917808219,10.441095890411,2.43013698630137
1501,0,2007,1999,2009,0,3,0,0,20300.56017,826,216,1212,4.60821917808219,10.441095890411,2.43013698630137
1501,0,2009,1999,2009,0,3,0,0,20300.56017,826,216,1212,4.60821917808219,10.441095890411,2.43013698630137
1501,0,2002,1999,2009,1,3,0,0,20300.56017,826,216,1212,4.60821917808219,10.441095890411,2.43013698630137
1501,0,1999,1999,2009,0,3,0,0,20300.56017,826,216,1212,4.60821917808219,10.441095890411,2.43013698630137
1502,0,2000,1999,2001,0,2,0,0,223467.3587,1517,1062,544,0.986301369863014,3.1041095890411,6.0958904109589
1502,0,2001,1999,2001,0,2,0,0,223467.3587,1517,1062,544,0.986301369863014,3.1041095890411,6.0958904109589
1502,0,1999,1999,2001,0,2,0,0,223467.3587,1517,1062,544,0.986301369863014,3.1041095890411,6.0958904109589
1503,0,1999,1999,2008,0,2,0,0,12180.86222,1186,1184,1184,2.47397260273973,2.46027397260274,2.46027397260274
1503,0,2000,1999,2008,0,2,0,0,12180.86222,1186,1184,1184,2.47397260273973,2.46027397260274,2.46027397260274
1503,0,2002,1999,2008,0,2,0,0,12180.86222,1186,1184,1184,2.47397260273973,2.46027397260274,2.46027397260274
1503,0,2004,1999,2008,0,2,0,0,12180.86222,1186,1184,1184,2.47397260273973,2.46027397260274,2.46027397260274
1503,0,2003,1999,2008,1,2,0,0,12180.86222,1186,1184,1184,2.47397260273973,2.46027397260274,2.46027397260274
1503,0,2001,1999,2008,1,2,0,0,12180.86222,1186,1184,1184,2.47397260273973,2.46027397260274,2.46027397260274
1503,0,2008,1999,2008,0,2,0,0,12180.86222,1186,1184,1184,2.47397260273973,2.46027397260274,2.46027397260274
1503,0,2006,1999,2008,1,2,0,0,12180.86222,1186,1184,1184,2.47397260273973,2.46027397260274,2.46027397260274
1503,0,2007,1999,2008,0,2,0,0,12180.86222,1186,1184,1184,2.47397260273973,2.46027397260274,2.46027397260274
1503,0,2005,1999,2008,1,2,0,0,12180.86222,1186,1184,1184,2.47397260273973,2.46027397260274,2.46027397260274
1504,1,2007,1999,2010,0,4,0,0,46894.30054,1404,507,221,1.74794520547945,5.94246575342466,10.9808219178082
1504,1,2003,1999,2010,0,4,0,0,46894.30054,1404,507,221,1.74794520547945,5.94246575342466,10.9808219178082
1504,1,2004,1999,2010,0,4,0,0,46894.30054,1404,507,221,1.74794520547945,5.94246575342466,10.9808219178082
1504,1,2005,1999,2010,1,4,0,0,46894.30054,1404,507,221,1.74794520547945,5.94246575342466,10.9808219178082
1504,1,2006,1999,2010,1,4,0,0,46894.30054,1404,507,221,1.74794520547945,5.94246575342466,10.9808219178082
1504,1,2008,1999,2010,1,4,0,0,46894.30054,1404,507,221,1.74794520547945,5.94246575342466,10.9808219178082
1504,1,2009,1999,2010,1,4,0,0,46894.30054,1404,507,221,1.74794520547945,5.94246575342466,10.9808219178082
1504,1,2002,1999,2010,3,4,0,0,46894.30054,1404,507,221,1.74794520547945,5.94246575342466,10.9808219178082
1504,1,2001,1999,2010,1,4,0,0,46894.30054,1404,507,221,1.74794520547945,5.94246575342466,10.9808219178082
1504,1,2000,1999,2010,0,4,0,0,46894.30054,1404,507,221,1.74794520547945,5.94246575342466,10.9808219178082
1504,1,1999,1999,2010,0,4,0,0,46894.30054,1404,507,221,1.74794520547945,5.94246575342466,10.9808219178082
1504,1,2010,1999,2010,0,4,0,0,46894.30054,1404,507,221,1.74794520547945,5.94246575342466,10.9808219178082
1506,0,2001,1999,2007,0,2,0,1,107516.6545,1200,1156,1156,3.05205479452055,3.08219178082192,3.08219178082192
1506,0,2006,1999,2007,2,2,0,1,107516.6545,1200,1156,1156,3.05205479452055,3.08219178082192,3.08219178082192
1506,0,2007,1999,2007,0,2,0,1,107516.6545,1200,1156,1156,3.05205479452055,3.08219178082192,3.08219178082192
1506,0,2005,1999,2007,2,2,0,1,107516.6545,1200,1156,1156,3.05205479452055,3.08219178082192,3.08219178082192
1506,0,2004,1999,2007,0,2,0,1,107516.6545,1200,1156,1156,3.05205479452055,3.08219178082192,3.08219178082192
1506,0,2000,1999,2007,0,2,0,1,107516.6545,1200,1156,1156,3.05205479452055,3.08219178082192,3.08219178082192
1506,0,2002,1999,2007,1,2,0,1,107516.6545,1200,1156,1156,3.05205479452055,3.08219178082192,3.08219178082192
1506,0,1999,1999,2007,0,2,0,1,107516.6545,1200,1156,1156,3.05205479452055,3.08219178082192,3.08219178082192
1506,0,2003,1999,2007,1,2,0,1,107516.6545,1200,1156,1156,3.05205479452055,3.08219178082192,3.08219178082192
1509,1,1999,1999,2010,0,2,0,0,62248.37901,925,1287,1287,4.80821917808219,1.36164383561644,1.36164383561644
1509,1,2010,1999,2010,0,2,0,0,62248.37901,925,1287,1287,4.80821917808219,1.36164383561644,1.36164383561644
1509,1,2000,1999,2010,0,2,0,0,62248.37901,925,1287,1287,4.80821917808219,1.36164383561644,1.36164383561644
1509,1,2006,1999,2010,1,2,0,0,62248.37901,925,1287,1287,4.80821917808219,1.36164383561644,1.36164383561644
1509,1,2009,1999,2010,0,2,0,0,62248.37901,925,1287,1287,4.80821917808219,1.36164383561644,1.36164383561644
1509,1,2002,1999,2010,0,2,0,0,62248.37901,925,1287,1287,4.80821917808219,1.36164383561644,1.36164383561644
1509,1,2004,1999,2010,2,2,0,0,62248.37901,925,1287,1287,4.80821917808219,1.36164383561644,1.36164383561644
1509,1,2003,1999,2010,0,2,0,0,62248.37901,925,1287,1287,4.80821917808219,1.36164383561644,1.36164383561644
1509,1,2007,1999,2010,0,2,0,0,62248.37901,925,1287,1287,4.80821917808219,1.36164383561644,1.36164383561644
1509,1,2008,1999,2010,0,2,0,0,62248.37901,925,1287,1287,4.80821917808219,1.36164383561644,1.36164383561644
1509,1,2005,1999,2010,1,2,0,0,62248.37901,925,1287,1287,4.80821917808219,1.36164383561644,1.36164383561644
1509,1,2001,1999,2010,0,2,0,0,62248.37901,925,1287,1287,4.80821917808219,1.36164383561644,1.36164383561644
1510,0,2009,1999,2009,0,2,0,0,72911.51351,1247,1020,1020,2.42739726027397,3.63013698630137,3.63013698630137
1510,0,2004,1999,2009,1,2,0,0,72911.51351,1247,1020,1020,2.42739726027397,3.63013698630137,3.63013698630137
1510,0,2002,1999,2009,2,2,0,0,72911.51351,1247,1020,1020,2.42739726027397,3.63013698630137,3.63013698630137
1510,0,2008,1999,2009,0,2,0,0,72911.51351,1247,1020,1020,2.42739726027397,3.63013698630137,3.63013698630137
1510,0,2006,1999,2009,1,2,0,0,72911.51351,1247,1020,1020,2.42739726027397,3.63013698630137,3.63013698630137
1510,0,2003,1999,2009,0,2,0,0,72911.51351,1247,1020,1020,2.42739726027397,3.63013698630137,3.63013698630137
1510,0,2001,1999,2009,0,2,0,0,72911.51351,1247,1020,1020,2.42739726027397,3.63013698630137,3.63013698630137
1510,0,2007,1999,2009,0,2,0,0,72911.51351,1247,1020,1020,2.42739726027397,3.63013698630137,3.63013698630137
1510,0,2000,1999,2009,0,2,0,0,72911.51351,1247,1020,1020,2.42739726027397,3.63013698630137,3.63013698630137
1510,0,1999,1999,2009,0,2,0,0,72911.51351,1247,1020,1020,2.42739726027397,3.63013698630137,3.63013698630137
1510,0,2005,1999,2009,1,2,0,0,72911.51351,1247,1020,1020,2.42739726027397,3.63013698630137,3.63013698630137
1511,0,2000,1999,2002,0,3,0,0,86232.718895,840,597,597,4.86849315068493,5.02465753424658,5.02465753424658
1511,0,2002,1999,2002,0,3,0,0,86232.718895,840,597,597,4.86849315068493,5.02465753424658,5.02465753424658
1511,0,2001,1999,2002,1,3,0,0,86232.718895,840,597,597,4.86849315068493,5.02465753424658,5.02465753424658
1511,0,1999,1999,2002,0,3,0,0,86232.718895,840,597,597,4.86849315068493,5.02465753424658,5.02465753424658
1512,1,2006,1999,2008,0,2,0,0,45361.87027,951,1196,1196,4.0958904109589,3.03013698630137,3.03013698630137
1512,1,2003,1999,2008,1,2,0,0,45361.87027,951,1196,1196,4.0958904109589,3.03013698630137,3.03013698630137
1512,1,2000,1999,2008,0,2,0,0,45361.87027,951,1196,1196,4.0958904109589,3.03013698630137,3.03013698630137
1512,1,2005,1999,2008,2,2,0,0,45361.87027,951,1196,1196,4.0958904109589,3.03013698630137,3.03013698630137
1512,1,2007,1999,2008,1,2,0,0,45361.87027,951,1196,1196,4.0958904109589,3.03013698630137,3.03013698630137
1512,1,1999,1999,2008,0,2,0,0,45361.87027,951,1196,1196,4.0958904109589,3.03013698630137,3.03013698630137
1512,1,2004,1999,2008,1,2,0,0,45361.87027,951,1196,1196,4.0958904109589,3.03013698630137,3.03013698630137
1512,1,2002,1999,2008,0,2,0,0,45361.87027,951,1196,1196,4.0958904109589,3.03013698630137,3.03013698630137
1512,1,2001,1999,2008,0,2,0,0,45361.87027,951,1196,1196,4.0958904109589,3.03013698630137,3.03013698630137
1512,1,2008,1999,2008,0,2,0,0,45361.87027,951,1196,1196,4.0958904109589,3.03013698630137,3.03013698630137
1513,0,2000,1999,2001,0,2,0,0,13689.54748,1244,467,1188,2.28219178082192,7.00821917808219,2.73424657534247
1513,0,1999,1999,2001,0,2,0,0,13689.54748,1244,467,1188,2.28219178082192,7.00821917808219,2.73424657534247
1513,0,2001,1999,2001,0,2,0,0,13689.54748,1244,467,1188,2.28219178082192,7.00821917808219,2.73424657534247
1514,1,1999,1999,2000,0,2,0,0,57556.08007,1059,494,1167,2.96712328767123,9.01095890410959,2.99178082191781
1514,1,2000,1999,2000,0,2,0,0,57556.08007,1059,494,1167,2.96712328767123,9.01095890410959,2.99178082191781
1515,1,2000,1999,2001,0,2,0,0,36922.6349,444,1166,1166,6.52602739726027,2.61369863013699,2.61369863013699
1515,1,1999,1999,2001,0,2,0,0,36922.6349,444,1166,1166,6.52602739726027,2.61369863013699,2.61369863013699
1515,1,2001,1999,2001,0,2,0,0,36922.6349,444,1166,1166,6.52602739726027,2.61369863013699,2.61369863013699
1517,0,1999,1998,2001,1,2,0,0,70352.2648,639,208,1028,4.36712328767123,9.6027397260274,3.16438356164384
1517,0,1998,1998,2001,0,2,0,0,70352.2648,639,208,1028,4.36712328767123,9.6027397260274,3.16438356164384
1517,0,2000,1998,2001,0,2,0,0,70352.2648,639,208,1028,4.36712328767123,9.6027397260274,3.16438356164384
1517,0,2002,1998,2001,1,2,0,0,70352.2648,639,208,1028,4.36712328767123,9.6027397260274,3.16438356164384
1517,0,2001,1998,2001,0,2,0,0,70352.2648,639,208,1028,4.36712328767123,9.6027397260274,3.16438356164384
1521,1,2000,1999,2001,0,4,1,0,32345.13271,826,1213,1212,5.24383561643836,2.07123287671233,3.06575342465753
1521,1,1999,1999,2001,0,4,1,0,32345.13271,826,1213,1212,5.24383561643836,2.07123287671233,3.06575342465753
1521,1,2001,1999,2001,0,4,1,0,32345.13271,826,1213,1212,5.24383561643836,2.07123287671233,3.06575342465753
1523,1,2013,1999,2013,0,2,0,0,85330.55983,949,557,557,3.87397260273973,5.9013698630137,5.9013698630137
1523,1,2010,1999,2013,0,2,0,0,85330.55983,949,557,557,3.87397260273973,5.9013698630137,5.9013698630137
1523,1,2012,1999,2013,0,2,0,0,85330.55983,949,557,557,3.87397260273973,5.9013698630137,5.9013698630137
1523,1,2011,1999,2013,0,2,0,0,85330.55983,949,557,557,3.87397260273973,5.9013698630137,5.9013698630137
1523,1,2000,1999,2013,0,2,0,0,85330.55983,949,557,557,3.87397260273973,5.9013698630137,5.9013698630137
1523,1,2005,1999,2013,0,2,0,0,85330.55983,949,557,557,3.87397260273973,5.9013698630137,5.9013698630137
1523,1,2009,1999,2013,0,2,0,0,85330.55983,949,557,557,3.87397260273973,5.9013698630137,5.9013698630137
1523,1,1999,1999,2013,0,2,0,0,85330.55983,949,557,557,3.87397260273973,5.9013698630137,5.9013698630137
1523,1,2006,1999,2013,0,2,0,0,85330.55983,949,557,557,3.87397260273973,5.9013698630137,5.9013698630137
1523,1,2008,1999,2013,0,2,0,0,85330.55983,949,557,557,3.87397260273973,5.9013698630137,5.9013698630137
1523,1,2007,1999,2013,1,2,0,0,85330.55983,949,557,557,3.87397260273973,5.9013698630137,5.9013698630137
1523,1,2001,1999,2013,0,2,0,0,85330.55983,949,557,557,3.87397260273973,5.9013698630137,5.9013698630137
1523,1,2004,1999,2013,2,2,0,0,85330.55983,949,557,557,3.87397260273973,5.9013698630137,5.9013698630137
1523,1,2002,1999,2013,1,2,0,0,85330.55983,949,557,557,3.87397260273973,5.9013698630137,5.9013698630137
1523,1,2003,1999,2013,1,2,0,0,85330.55983,949,557,557,3.87397260273973,5.9013698630137,5.9013698630137
1524,1,1999,1999,2007,0,3,1,1,424195.7973,938,1028,1168,5.21095890410959,4.16986301369863,2.79452054794521
1524,1,2002,1999,2007,0,3,1,1,424195.7973,938,1028,1168,5.21095890410959,4.16986301369863,2.79452054794521
1524,1,2003,1999,2007,2,3,1,1,424195.7973,938,1028,1168,5.21095890410959,4.16986301369863,2.79452054794521
1524,1,2001,1999,2007,1,3,1,1,424195.7973,938,1028,1168,5.21095890410959,4.16986301369863,2.79452054794521
1524,1,2007,1999,2007,0,3,1,1,424195.7973,938,1028,1168,5.21095890410959,4.16986301369863,2.79452054794521
1524,1,2000,1999,2007,0,3,1,1,424195.7973,938,1028,1168,5.21095890410959,4.16986301369863,2.79452054794521
1524,1,2006,1999,2007,0,3,1,1,424195.7973,938,1028,1168,5.21095890410959,4.16986301369863,2.79452054794521
1524,1,2005,1999,2007,0,3,1,1,424195.7973,938,1028,1168,5.21095890410959,4.16986301369863,2.79452054794521
1524,1,2004,1999,2007,0,3,1,1,424195.7973,938,1028,1168,5.21095890410959,4.16986301369863,2.79452054794521
1527,0,2001,1999,2001,0,3,1,1,171886.8924,1403,849,849,1.97808219178082,5.21917808219178,5.21917808219178
1527,0,1999,1999,2001,0,3,1,1,171886.8924,1403,849,849,1.97808219178082,5.21917808219178,5.21917808219178
1527,0,2000,1999,2001,0,3,1,1,171886.8924,1403,849,849,1.97808219178082,5.21917808219178,5.21917808219178
1531,0,2000,1999,2002,0,2,0,0,85330.55983,949,557,557,4.04931506849315,6.07671232876712,6.07671232876712
1531,0,1999,1999,2002,0,2,0,0,85330.55983,949,557,557,4.04931506849315,6.07671232876712,6.07671232876712
1531,0,2002,1999,2002,0,2,0,0,85330.55983,949,557,557,4.04931506849315,6.07671232876712,6.07671232876712
1531,0,2001,1999,2002,0,2,0,0,85330.55983,949,557,557,4.04931506849315,6.07671232876712,6.07671232876712
1532,0,2008,1999,2010,0,2,0,0,30202.16877,596,911,497,6.12328767123288,5.25205479452055,6.12328767123288
1532,0,2005,1999,2010,1,2,0,0,30202.16877,596,911,497,6.12328767123288,5.25205479452055,6.12328767123288
1532,0,2003,1999,2010,1,2,0,0,30202.16877,596,911,497,6.12328767123288,5.25205479452055,6.12328767123288
1532,0,2004,1999,2010,1,2,0,0,30202.16877,596,911,497,6.12328767123288,5.25205479452055,6.12328767123288
1532,0,2007,1999,2010,1,2,0,0,30202.16877,596,911,497,6.12328767123288,5.25205479452055,6.12328767123288
1532,0,2006,1999,2010,1,2,0,0,30202.16877,596,911,497,6.12328767123288,5.25205479452055,6.12328767123288
1532,0,2009,1999,2010,1,2,0,0,30202.16877,596,911,497,6.12328767123288,5.25205479452055,6.12328767123288
1532,0,2001,1999,2010,1,2,0,0,30202.16877,596,911,497,6.12328767123288,5.25205479452055,6.12328767123288
1532,0,2000,1999,2010,0,2,0,0,30202.16877,596,911,497,6.12328767123288,5.25205479452055,6.12328767123288
1532,0,2010,1999,2010,0,2,0,0,30202.16877,596,911,497,6.12328767123288,5.25205479452055,6.12328767123288
1532,0,2002,1999,2010,0,2,0,0,30202.16877,596,911,497,6.12328767123288,5.25205479452055,6.12328767123288
1532,0,1999,1999,2010,0,2,0,0,30202.16877,596,911,497,6.12328767123288,5.25205479452055,6.12328767123288
1533,1,2009,1999,2015,1,3,1,1,424195.7973,677,1028,1168,6.10684931506849,4.16986301369863,2.79452054794521
1533,1,2008,1999,2015,0,3,1,1,424195.7973,677,1028,1168,6.10684931506849,4.16986301369863,2.79452054794521
1533,1,2003,1999,2015,1,3,1,1,424195.7973,677,1028,1168,6.10684931506849,4.16986301369863,2.79452054794521
1533,1,2002,1999,2015,1,3,1,1,424195.7973,677,1028,1168,6.10684931506849,4.16986301369863,2.79452054794521
1533,1,2010,1999,2015,0,3,1,1,424195.7973,677,1028,1168,6.10684931506849,4.16986301369863,2.79452054794521
1533,1,2004,1999,2015,1,3,1,1,424195.7973,677,1028,1168,6.10684931506849,4.16986301369863,2.79452054794521
1533,1,2012,1999,2015,0,3,1,1,424195.7973,677,1028,1168,6.10684931506849,4.16986301369863,2.79452054794521
1533,1,2005,1999,2015,2,3,1,1,424195.7973,677,1028,1168,6.10684931506849,4.16986301369863,2.79452054794521
1533,1,2011,1999,2015,1,3,1,1,424195.7973,677,1028,1168,6.10684931506849,4.16986301369863,2.79452054794521
1533,1,2006,1999,2015,1,3,1,1,424195.7973,677,1028,1168,6.10684931506849,4.16986301369863,2.79452054794521
1533,1,2001,1999,2015,1,3,1,1,424195.7973,677,1028,1168,6.10684931506849,4.16986301369863,2.79452054794521
1533,1,2014,1999,2015,2,3,1,1,424195.7973,677,1028,1168,6.10684931506849,4.16986301369863,2.79452054794521
1533,1,2007,1999,2015,0,3,1,1,424195.7973,677,1028,1168,6.10684931506849,4.16986301369863,2.79452054794521
1533,1,2013,1999,2015,0,3,1,1,424195.7973,677,1028,1168,6.10684931506849,4.16986301369863,2.79452054794521
1533,1,1999,1999,2015,0,3,1,1,424195.7973,677,1028,1168,6.10684931506849,4.16986301369863,2.79452054794521
1533,1,2015,1999,2015,0,3,1,1,424195.7973,677,1028,1168,6.10684931506849,4.16986301369863,2.79452054794521
1533,1,2000,1999,2015,0,3,1,1,424195.7973,677,1028,1168,6.10684931506849,4.16986301369863,2.79452054794521
1534,1,1998,1998,2000,0,4,0,0,102697.6702,853,865,865,4.18904109589041,4.16164383561644,4.16164383561644
1534,1,2001,1998,2000,1,4,0,0,102697.6702,853,865,865,4.18904109589041,4.16164383561644,4.16164383561644
1534,1,2000,1998,2000,0,4,0,0,102697.6702,853,865,865,4.18904109589041,4.16164383561644,4.16164383561644
1534,1,1999,1998,2000,0,4,0,0,102697.6702,853,865,865,4.18904109589041,4.16164383561644,4.16164383561644
1535,1,1999,1999,2000,0,2,0,0,321040.7276,168,1018,1045,10.0465753424658,3.73972602739726,3.02191780821918
1535,1,2000,1999,2000,0,2,0,0,321040.7276,168,1018,1045,10.0465753424658,3.73972602739726,3.02191780821918
1536,0,2003,1999,2008,1,2,0,0,92636.54807,1017,1018,1018,7.08493150684932,3.85205479452055,3.85205479452055
1536,0,2000,1999,2008,0,2,0,0,92636.54807,1017,1018,1018,7.08493150684932,3.85205479452055,3.85205479452055
1536,0,2002,1999,2008,0,2,0,0,92636.54807,1017,1018,1018,7.08493150684932,3.85205479452055,3.85205479452055
1536,0,2008,1999,2008,0,2,0,0,92636.54807,1017,1018,1018,7.08493150684932,3.85205479452055,3.85205479452055
1536,0,2004,1999,2008,0,2,0,0,92636.54807,1017,1018,1018,7.08493150684932,3.85205479452055,3.85205479452055
1536,0,2001,1999,2008,0,2,0,0,92636.54807,1017,1018,1018,7.08493150684932,3.85205479452055,3.85205479452055
1536,0,2006,1999,2008,1,2,0,0,92636.54807,1017,1018,1018,7.08493150684932,3.85205479452055,3.85205479452055
1536,0,2007,1999,2008,1,2,0,0,92636.54807,1017,1018,1018,7.08493150684932,3.85205479452055,3.85205479452055
1536,0,2005,1999,2008,0,2,0,0,92636.54807,1017,1018,1018,7.08493150684932,3.85205479452055,3.85205479452055
1536,0,1999,1999,2008,0,2,0,0,92636.54807,1017,1018,1018,7.08493150684932,3.85205479452055,3.85205479452055
1538,0,2000,1999,2008,0,2,0,0,123259.8155,459,607,1290,6.95342465753425,6.04109589041096,1.68767123287671
1538,0,2001,1999,2008,0,2,0,0,123259.8155,459,607,1290,6.95342465753425,6.04109589041096,1.68767123287671
1538,0,2007,1999,2008,0,2,0,0,123259.8155,459,607,1290,6.95342465753425,6.04109589041096,1.68767123287671
1538,0,2003,1999,2008,0,2,0,0,123259.8155,459,607,1290,6.95342465753425,6.04109589041096,1.68767123287671
1538,0,2006,1999,2008,0,2,0,0,123259.8155,459,607,1290,6.95342465753425,6.04109589041096,1.68767123287671
1538,0,2008,1999,2008,0,2,0,0,123259.8155,459,607,1290,6.95342465753425,6.04109589041096,1.68767123287671
1538,0,2004,1999,2008,0,2,0,0,123259.8155,459,607,1290,6.95342465753425,6.04109589041096,1.68767123287671
1538,0,1999,1999,2008,0,2,0,0,123259.8155,459,607,1290,6.95342465753425,6.04109589041096,1.68767123287671
1538,0,2005,1999,2008,0,2,0,0,123259.8155,459,607,1290,6.95342465753425,6.04109589041096,1.68767123287671
1538,0,2002,1999,2008,1,2,0,0,123259.8155,459,607,1290,6.95342465753425,6.04109589041096,1.68767123287671
1539,1,2007,1999,2008,0,2,0,1,123259.8155,459,176,1290,7.11780821917808,11.0301369863014,1.85205479452055
1539,1,2004,1999,2008,0,2,0,1,123259.8155,459,176,1290,7.11780821917808,11.0301369863014,1.85205479452055
1539,1,2008,1999,2008,0,2,0,1,123259.8155,459,176,1290,7.11780821917808,11.0301369863014,1.85205479452055
1539,1,2000,1999,2008,0,2,0,1,123259.8155,459,176,1290,7.11780821917808,11.0301369863014,1.85205479452055
1539,1,2006,1999,2008,0,2,0,1,123259.8155,459,176,1290,7.11780821917808,11.0301369863014,1.85205479452055
1539,1,2002,1999,2008,1,2,0,1,123259.8155,459,176,1290,7.11780821917808,11.0301369863014,1.85205479452055
1539,1,2001,1999,2008,0,2,0,1,123259.8155,459,176,1290,7.11780821917808,11.0301369863014,1.85205479452055
